source,target
144413017,686327
144413017,694670
144413017,717040
144413017,731827
144413017,750214
144413017,757933
144413017,790445
144413017,801860
144413017,860592
144413017,883495
144413017,900301
144413017,905940
144413017,950881
144413017,958090
144413017,979105
144413017,981147
144413017,986663
144413017,990669
144413017,1002680
144413017,1018568
144413017,1030013
144413017,1031918
144413017,1034417
144413017,1084525
144413017,1090693
144413017,1091985
144413017,1118085
144413017,1144754
144413017,1147134
144413017,1154689
144413017,1174818
144413017,1181257
144413017,1198025
144413017,1198859
144413017,1205651
144413017,1211891
144413017,1251904
144413017,1261715
144413017,1281413
144413017,1318432
144413017,1319004
144413017,1324537
144413017,1331127
144413017,1331755
144413017,1344226
144413017,1353284
144413017,1363944
144413017,1364341
144413017,1367950
144413017,1377303
144413017,1382698
144413017,1392920
144413017,1406924
144413017,1456610
144413017,1471143
144413017,1486168
144413017,1507353
144413017,1580975
144413017,1582504
144413017,1597349
144413017,1606546
144413017,1617130
144413017,1619958
144413017,1620503
144413017,1659104
144413017,1686885
144413017,1723820
144413017,1742969
144413017,1759197
144413017,1766147
144413017,1769219
144413017,1769853
144413017,1788561
144413017,1797219
144413017,1799967
144413017,1820745
144413017,1823046
144413017,1823156
144413017,1861368
144413017,1906027
144413017,1917239
144413017,1920832
144413017,1921704
144413017,1921918
144413017,1923834
144413017,1925530
144413017,1930681
144413017,1970158
144413017,1985445
144413017,1985623
144413017,1995256
144413017,8943000
144413017,10378377
144413017,25336110
144413017,25999653
144413017,30190184
144413017,39412218
144413017,48908843
144413017,55042718
144413017,74910796
144413017,77474907
144413017,78006484
144413017,93056159
144413017,93337482
144413017,93355227
144413017,94466177
144413017,105502591
144413017,107225908
144413017,108423520
144413017,109948506
144413017,115807286
144413017,116362443
144413017,119083581
144413017,128121466
144413017,130835215
144413017,135560487
144413017,135830564
144413017,139734870
144413017,154644006
144413017,156973329
144413017,157142098
144413017,164937021
144413017,171101961
144413017,174075334
144413017,182022198
144413017,182532826
144413017,183716769
144413017,184449972
144413017,188686132
144413017,199141576
23588221,322504
75448451,322504
94882395,322504
37593630,322504
193401621,322504
80418828,322504
95758753,322504
95758753,206943
159008061,322504
169574310,322504
45475553,322504
26625936,322504
100594391,322504
102201965,322504
28322444,322504
168429827,322504
1741184,322504
329672,322504
1901475,322504
32096465,322504
17711065,322504
126523556,322504
152181240,322504
166399776,322504
109699269,322504
109036575,322504
855018,994047
855018,1033301
855018,548497
855018,940076
855018,1738333
855018,1033637
855018,1830927
855018,1699144
855018,143363
855018,279427
855018,39679
855018,841465
5230395,855018
24716951,855018
120982462,855018
10796808,855018
138125570,855018
53722978,855018
169833043,855018
101830392,855018
108147031,855018
81321902,855018
76974483,855018
150283538,855018
38986681,855018
136735578,855018
50078098,855018
113065926,855018
88952515,855018
160347011,855018
156337293,855018
53499116,855018
142956421,855018
15028540,855018
141385850,855018
130882999,855018
192730993,855018
72404969,855018
129081788,855018
98789716,855018
76732228,855018
59690861,855018
59690861,1126288
10866127,855018
197341927,855018
147099830,855018
81381592,855018
84973135,855018
74357823,855018
36858921,855018
76770380,855018
128589467,855018
148954908,855018
118625542,855018
95875744,855018
105326783,855018
97054354,855018
73982775,855018
179686964,855018
47973172,855018
108740048,855018
80904905,855018
18153309,855018
90921222,855018
141263817,855018
141263817,65543484
141263817,1308555
196278,855018
94386447,855018
34614779,855018
7148380,855018
160641970,855018
139002906,855018
143282995,855018
2304346,855018
19748061,855018
124782998,855018
7265309,855018
78702886,855018
50888179,855018
197418571,855018
70459710,855018
77518143,855018
139766780,855018
111975990,855018
43149672,855018
25360203,855018
22415198,855018
138884706,855018
148890138,855018
93935364,855018
184242915,855018
48916542,855018
299296,855018
158839644,855018
108668648,855018
27201947,855018
72327696,855018
23317751,855018
133108484,855018
136041016,855018
589698,855018
28665251,855018
617076,855018
161698345,855018
94161943,855018
94161943,1308555
143361208,855018
169184276,855018
17860180,855018
188122934,855018
173894281,855018
106750231,855018
72209865,855018
36228620,855018
25659808,855018
17103370,855018
17103370,1308555
180352558,855018
172139339,855018
75550138,855018
141302364,855018
35677694,855018
145972884,855018
46115229,855018
97893194,855018
119930382,855018
74185278,855018
34015333,855018
180530547,855018
107801843,855018
107351618,855018
130201377,855018
166565382,855018
195242482,855018
31198708,855018
107894041,855018
58063838,855018
29111164,855018
27245513,855018
27245513,358646
27245513,444619
27245513,445276
27245513,513644
27245513,610918
27245513,981147
27245513,1108225
27245513,1290514
27245513,1456561
27245513,1484899
27245513,1620927
27245513,1679850
27245513,1712542
27245513,30798674
27245513,118268004
27245513,138575974
10546413,855018
46695327,855018
163796370,855018
163796370,1308555
44859159,855018
93851926,855018
98562966,855018
191602608,855018
191602608,1441058
191602608,1308555
184263074,855018
35671121,855018
5617596,855018
84920250,855018
25744442,855018
14350847,855018
85272702,855018
85272702,1126288
42417238,855018
127252136,855018
29336509,855018
97240271,855018
123372391,855018
171884163,855018
167361041,855018
29475740,855018
52162131,855018
144043218,855018
174374007,855018
22552450,855018
104198303,855018
135899513,855018
20019271,855018
99954417,855018
37420825,855018
104979624,855018
189400612,855018
108074955,855018
131507343,855018
32892255,855018
7911005,855018
153450116,855018
108334100,855018
31392171,855018
96022058,855018
122984439,855018
91259439,855018
164093173,855018
40531697,855018
140539938,855018
161274921,855018
74413448,855018
136431299,855018
116348578,855018
10374999,855018
25945112,855018
102874677,855018
114440664,855018
74318730,855018
49169874,855018
49169874,1441058
1627926,855018
51416986,855018
49924675,855018
78634218,855018
355871,855018
87569514,855018
1308555,855018
1308555,1033301
1308555,548497
1308555,940076
1308555,1738333
1308555,1033637
1308555,1830927
1308555,1699144
1308555,143363
1308555,279427
1308555,39679
184317425,855018
118876184,855018
71790676,855018
71790676,146869
71790676,280790
71790676,572470
71790676,1596332
71790676,1213736
71790676,671607
71790676,1954074
71790676,1569253
71790676,857232
71790676,171398
71790676,988620
71790676,1906582
71790676,661077
71790676,1897847
71790676,1436241
71790676,477003
71790676,1131784
71790676,1326844
71790676,443138
71790676,1944660
71790676,1985627
71790676,556166
71790676,1466184
71790676,182233
71790676,722115
71790676,445276
71790676,1199182
71790676,1823824
71790676,1727525
71790676,548497
71790676,1679850
71790676,1033637
71790676,1712542
71790676,279427
71790676,39679
71790676,1699144
71790676,644972
71790676,1239729
71790676,1926500
71790676,203104
166978629,855018
158034995,855018
72933145,855018
151801495,855018
58781331,855018
9377194,855018
33153328,855018
170133238,855018
26651570,855018
1376506,855018
1093465,855018
1043703,855018
21700097,855018
144451123,855018
154651649,855018
74752675,855018
157749693,855018
190857157,855018
35439088,855018
40834011,855018
87524972,855018
66227932,855018
6349427,855018
152756290,855018
58727113,855018
178918519,855018
89565747,855018
128955139,855018
97080781,855018
153257991,855018
146440556,855018
146440556,1308555
24552829,855018
40473777,855018
120714002,855018
101089773,855018
73660431,855018
74187814,855018
13314597,855018
157557130,855018
161721803,855018
45127649,855018
20102449,855018
176555468,855018
8522013,855018
14525784,855018
196574257,855018
13342069,855018
197740445,855018
185040371,855018
189753573,855018
155122802,855018
171718482,855018
51854152,855018
51854152,1308555
188268240,855018
133174189,855018
188456557,855018
169780094,855018
177535443,855018
154117386,855018
117204732,855018
16826499,855018
130878468,855018
72719525,855018
71350967,855018
26274017,855018
143212768,855018
79182179,855018
78754583,855018
24687234,855018
73006897,855018
150295590,855018
199018537,855018
187617633,855018
167461035,855018
163637194,855018
97855370,855018
81512733,855018
39920171,855018
189544991,855018
82555214,855018
178676600,855018
190836535,855018
135525053,855018
50613249,855018
77378532,855018
183379196,855018
120136252,855018
36890191,855018
75522290,855018
104943345,855018
163655706,855018
190701782,855018
193675993,855018
129247678,855018
154844356,855018
189927047,855018
119225280,855018
75611613,855018
106431388,855018
184123200,855018
194108098,855018
67256920,855018
189065839,855018
186907889,855018
130387696,855018
77538230,855018
197797279,855018
83028738,855018
182643729,855018
47472215,855018
154101502,855018
95126096,855018
144280093,855018
111760994,855018
67624467,855018
103664185,855018
105739063,855018
71913234,855018
166078973,855018
12830602,855018
72722198,855018
128931300,855018
38584549,855018
197765117,855018
98357410,855018
185897126,1051592
136202376,1051592
124881354,1051592
1157912,1051592
22142288,1051592
74706034,1051592
74706034,378045
132674305,1051592
130259005,1051592
15395466,1051592
18090016,1051592
87338589,1051592
813131,1051592
925892,1051592
138958595,1051592
177058359,1051592
100743023,1051592
1163863,1051592
1834980,1051592
1279361,1051592
1936357,1051592
23459960,1051592
23010385,1051592
175888906,1051592
64304821,1051592
56013444,1051592
97764219,1051592
46128053,1051592
97661844,1051592
117729857,1051592
115513015,1051592
119037407,1051592
145299415,1051592
57671542,1051592
114094864,1051592
167088706,1051592
130576337,1051592
151815636,1051592
5284971,1051592
103991616,1051592
133164022,1051592
128824895,1051592
21153092,1051592
124262865,1051592
198577824,1051592
50605797,1051592
196908385,1051592
44705113,1051592
164862627,1051592
141799754,1051592
101991888,1051592
111767944,1051592
198143013,1051592
43539429,1051592
87406169,1051592
40483415,1051592
189361752,1051592
177206859,1051592
49275428,1051592
1210462,1051592
14870832,1051592
1515467,1051592
563353,1051592
247994,1051592
171562,1051592
529971,1051592
1820186,1051592
716625,1051592
172369,1051592
33980083,1051592
161541827,1051592
98829130,1051592
70391902,1051592
54706988,1051592
26281473,1051592
150363717,1051592
176632108,1051592
37359133,1051592
7021877,1051592
68164933,1051592
9006918,1051592
62308223,1051592
41251206,1051592
151883941,1051592
120157707,1051592
46656319,1051592
184871093,1051592
136291090,1051592
113084844,1051592
163258980,1051592
24104598,1051592
87194775,1051592
28400836,1051592
129938203,1051592
139066553,1051592
36956251,1051592
32670867,1051592
50659297,1051592
116174138,1051592
198851939,1051592
66135199,1051592
73630911,1051592
1478869,1652148
1478869,39371
1478869,1710747
1478869,149132
1478869,1863303
1478869,575820
188349635,1478869
119933010,1478869
80590073,1478869
86333839,1478869
123890597,1478869
10211632,1478869
136314921,1478869
40050763,1478869
151100521,1478869
147017139,1478869
194709985,1478869
118026359,1478869
1460163,1478869
66298737,1478869
97930482,1478869
171307000,1478869
195636047,1478869
190364186,1478869
190734701,1478869
199613132,1478869
14689855,1478869
25896102,1478869
177441668,1478869
56539943,1478869
131902722,1478869
73772019,1478869
116093307,1478869
75166580,1478869
88906530,1478869
101348687,1478869
158173495,1478869
29798956,1478869
78230031,1478869
112959869,1478869
53775147,1478869
78449207,1478869
58955995,1478869
166972923,1478869
141666004,1478869
130346271,1478869
6657442,1478869
121098142,1478869
49926467,1478869
152797863,1478869
112065170,1478869
113925295,1478869
26637518,1478869
101432084,1478869
189103262,1478869
146981,1478869
146981,586046
1328500,1478869
635173,1478869
96865137,1478869
4049361,1478869
158109239,1478869
74143639,1478869
172999715,1478869
138914403,1478869
40053090,1478869
8443510,1478869
115027492,1478869
12245580,1478869
26318624,1478869
146651286,1478869
135696542,1478869
81884972,1478869
150785709,1478869
55273851,1478869
128039772,1478869
26754856,1478869
104891286,1478869
140177262,1478869
28430673,1478869
139968116,1478869
88619329,1478869
81434796,1478869
137485212,1478869
160928473,1478869
245369,261773
245369,1520628
245369,977331
245369,1319242
245369,1342691
245369,1425329
245369,1960330
245369,1467661
245369,579331
245369,833023
245369,1705242
245369,1344302
245369,733096
245369,873496
245369,1562662
245369,388746
245369,1042146
245369,333354
245369,975578
135628591,245369
127487627,245369
160190,245369
176827494,245369
18882548,245369
102304055,245369
56542398,245369
10708834,245369
145390138,245369
145390138,726961
181341706,245369
26332918,245369
7233229,245369
184259832,245369
55043095,245369
116428061,245369
104427812,245369
146392392,245369
121953940,245369
