source,target,weight
1396529,877526,1
1396529,143567568,1
1396529,104566,1
1396529,638929,1
1396529,397076,1
1396529,641256,1
1396529,339978,1
1396529,911300,1
1396529,9972007,1
1396529,740721,1
1396529,818283,1
1396529,324332,1
1396529,1333873,1
1396529,1285772,1
1396529,1886356,1
1396529,783120,1
1396529,127231,1
1396529,31076548,1
1396529,1954329,1
1396529,124122,1
1396529,1956089,1
1396529,1500215,1
1396529,1072049,1
1396529,492579,1
1396529,32100,1
1396529,942480,1
1396529,1916297,1
1396529,768381,1
1396529,868062,1
1396529,86313,1
1396529,322427,1
1396529,1870253,1
1396529,1954990,1
1396529,1670053,1
553385,880333,1
553385,1712542,1
553385,1187120,1
553385,1193056,1
553385,359173,1
553385,518052,1
553385,1675256,1
553385,1169384,1
553385,1289701,1
553385,115347,1
553385,384107,1
553385,1308915,1
553385,66259307,1
553385,94831687,1
553385,109041,1
553385,549284,1
553385,637930,1
553385,1288809,1
553385,1150879,1
553385,622142,1
553385,1450722,1
553385,203985,1
225066,130486927,1
225066,25069239,1
225066,143052640,1
225066,151804661,1
225066,30004265,1
225066,80569689,1
225066,97458842,1
225066,42364846,1
225066,1154453,1
225066,1406257,1
225066,789969,1
225066,549514,1
225066,339978,1
225066,191105,1
225066,322427,1
225066,301789,1
225066,1468475,1
225066,1849490,1
225066,971685,1
225066,174899,1
1262157,1712542,1
1262157,86224,1
1262157,1858991,1
1262157,258019,1
1262157,631708,1
1262157,367586,1
1262157,981147,1
1262157,1733135,1
1262157,857238,1
1262157,1759799,1
1262157,1430396,1
1262157,547354,1
1262157,1838869,1
550595,1416753,1
550595,189509469,1
550595,191265324,1
550595,734835,1
550595,1752403,1
1218527,163057486,1
1218527,31935359,1
1218527,433847,1
1218527,56486710,1
1218527,27117738,1
1218527,258019,1
1218527,424874,1
1218527,560327,1
1090657,27905,1
1090657,1612841,1
1090657,1953529,1
1090657,33962792,1
1090657,494844,1
1090657,1312051,1
1090657,1059693,1
1090657,529244,1
1090657,545058,1
1090657,813048,1
1090657,1577106,1
1090657,1481639,1
1090657,593844,1
1090657,1712157,1
1090657,445276,1
1090657,1021266,1
1090657,1823043,1
1090657,970561,1
1090657,1827447,1
1090657,1961189,1
1090657,1569253,1
1090657,94717,1
1090657,1093366,1
1090657,1536853,1
1090657,387768,1
1090657,1055970,1
1090657,142020444,1
1090657,1882646,1
1090657,21887562,1
1090657,87312397,1
1090657,72261612,1
1090657,836740,1
1090657,138167,1
1090657,905940,1
849004,161831507,1
1406714,500379,1
1406714,452505,1
1406714,476269,1
1406714,1712542,1
1406714,310761,1
1406714,1993072,1
1406714,451983,1
1406714,1879785,1
1406714,1331755,1
1406714,41574,1
1406714,87600584,1
1406714,1432437,1
1406714,1877749,1
1915577,1317393,1
1915577,1648955,1
1915577,1982492,1
1915577,550537,1
1915577,880040,1
1915577,434865,1
1915577,372189,1
1915577,161831507,1
1915577,93056159,1
1915577,769768,1
1915577,885718,1
1915577,392398,1
1915577,4890801,1
1915577,1772105,1
1915577,100581,1
1915577,883495,1
1915577,894810,1
136976989,1011888,1
136976989,995943,1
136976989,780609,1
136976989,1832764,1
136976989,1626044,1
136976989,354660,1
136976989,1317393,1
136976989,161831507,1
136976989,103447,1
136976989,1887845,1
136976989,242016,1
136976989,884195,1
136976989,1325025,1
136976989,539042,1
136976989,1112096,1
136976989,622337,1
136976989,94329,1
136976989,1240327,1
136976989,1624884,1
136976989,1824863,1
136976989,123534866,1
1758207,1011888,1
1758207,780609,1
1758207,123534866,1
1758207,107990682,1
1758207,995943,1
1758207,1832764,1
1758207,1626044,1
1758207,354660,1
1758207,1317393,1
1758207,161831507,1
1758207,103447,1
1758207,1887845,1
1758207,242016,1
1758207,884195,1
1758207,1325025,1
1758207,539042,1
1758207,795995,1
1758207,1112096,1
1758207,622337,1
1758207,94329,1
1758207,1240327,1
1758207,1624884,1
1758207,1824863,1
1065765,117675938,1
1065765,121483181,1
1065765,8438375,1
1065765,1596533,1
1065765,230008,1
1065765,101389,1
1065765,177176577,1
1065765,98539574,1
1065765,1331149,1
1065765,65888049,1
1065765,53995741,1
1065765,184426246,1
1065765,349627,1
1065765,101471062,1
1065765,188707115,1
1065765,179503786,1
1065765,423593,1
1065765,187455093,1
1065765,104956,1
1065765,161199518,1
1409450,838394,1
1409450,20238,1
934856,110162683,1
934856,190469619,1
934856,75703920,1
934856,115038149,1
934856,121134548,1
934856,15859491,1
934856,553385,1
934856,93056159,1
934856,192145423,1
934856,125533341,1
934856,176568,1
934856,65053374,1
934856,1211891,1
934856,111155327,1
934856,91776392,1
934856,1405898,1
934856,69914796,1
934856,620792,1
934856,77935826,1
934856,847558,1
934856,74529,1
934856,1444398,1
934856,237570,1
934856,74866601,1
934856,190295696,1
457910,344121,1
457910,1010346,1
457910,71358,1
457910,1144177,1
457910,1486399,1
457910,1672494,1
457910,1712365,1
457910,995692,1
1139389,1232505,1
1139389,560327,1
1139389,651105,1
1139389,547058,1
1139389,252126,1
1139389,574198,1
1258563,34933493,1
1258563,981147,1
1258563,115308466,1
1258563,186736676,1
1258563,258019,1
1258563,626103,1
1258563,1142233,1
1258563,1218090,1
1258563,935769,1
1258563,1801593,1
1258563,588489,1
1258563,108224155,1
1258563,157008203,1
1258563,72390527,1
1258563,367586,1
1258563,182594093,1
1258563,50769338,1
1258563,172400995,1
1258563,149750903,1
1258563,195172454,1
1258563,4570358,1
1258563,10147964,1
1258563,51023672,1
1258563,66059854,1
1258563,20018403,1
1258563,126131100,1
1258563,14870452,1
1258563,46852198,1
1258563,184180824,1
1258563,112970681,1
1258563,136460171,1
1258563,761214,1
1258563,354224,1
1258563,70678966,1
1258563,1406924,1
1258563,1857950,1
1258563,1199182,1
1258563,581566,1
1258563,1157189,1
1258563,212098,1
1258563,1378441,1
1258563,283660,1
1258563,1507940,1
1258563,70118293,1
1258563,806083,1
1921280,153279772,1
1921280,1648637,1
1921280,981147,1
1921280,1712542,1
1921280,153444788,1
1921280,20881540,1
1921280,93056159,1
1921280,103078044,1
1921280,9923660,1
1921280,65387818,1
1921280,1481962,1
1921280,414792,1
1921280,882644,1
1921280,86167387,1
1921280,258019,1
1921280,1660833,1
1921280,83045194,1
1921280,110155406,1
1921280,194221635,1
1921280,22254737,1
1921280,132713986,1
1921280,98903373,1
1921280,54252879,1
1921280,48103131,1
1921280,33241045,1
1921280,182874610,1
1921280,1596533,1
1921280,433847,1
1921280,1306401,1
1921280,789170,1
1921280,210155,1
1921280,300888,1
1946771,34384028,1
1946771,5721794,1
1946771,6015973,1
1946771,48387387,1
1946771,95392112,1
1946771,61918,1
1946771,153927235,1
1946771,47331171,1
1946771,164205033,1
1946771,44645333,1
1386765,47331171,1
1386765,143729569,1
1386765,95392112,1
1386765,48387387,1
1386765,61918,1
1386765,20086,1
1386765,72151790,1
1386765,10865101,1
1386765,29196731,1
1386765,44645333,1
1908762,182623303,1
1908762,163240700,1
1908762,7921011,1
1908762,98143775,1
1908762,981147,1
1908762,1712542,1
1908762,46688980,1
1908762,905940,1
1908762,45786892,1
1908762,183633205,1
1908762,1750663,1
1908762,781858,1
1908762,43020253,1
1908762,198173700,1
1908762,95419617,1
1908762,7832,1
1908762,693740,1
35558,64638368,1
35558,143094802,1
35558,161831507,1
35558,553799,1
35558,77705027,1
35558,823328,1
405635,500379,1
405635,1476304,1
405635,607947,1
405635,1418464,1
405635,1869167,1
405635,1712542,1
405635,1521297,1
405635,18416467,1
405635,1056316,1
405635,1800386,1
405635,734117,1
728886,106308742,1
728886,1712542,1
728886,104842110,1
728886,141526335,1
728886,104018181,1
728886,495092,1
728886,70224545,1
728886,157611364,1
728886,367586,1
728886,123455834,1
728886,1801593,1
728886,258019,1
728886,981147,1
728886,180607619,1
728886,162151547,1
728886,144614550,1
728886,1211891,1
728886,20275251,1
728886,1218090,1
728886,634206,1
728886,1077246,1
728886,91605396,1
728886,156075881,1
728886,596224,1
728886,110303,1
728886,382366,1
728886,862736,1
728886,74301,1
728886,1651675,1
728886,382613,1
728886,921894,1
728886,1080909,1
728886,1679070,1
728886,1178629,1
728886,1441853,1
728886,966225,1
728886,1418839,1
1465716,33417165,1
1465716,58900468,1
1465716,35904233,1
1465716,74295448,1
1465716,174665167,1
1465716,146301423,1
1465716,42667673,1
1465716,58606733,1
1465716,4386036,1
1465716,9737097,1
1465716,13331482,1
1465716,196397615,1
1465716,25867858,1
1465716,25265205,1
1465716,1596533,1
1465716,110331068,1
1465716,166991348,1
1465716,133758266,1
1465716,144033250,1
1465716,172841808,1
1465716,14818892,1
1465716,78016001,1
1465716,108040239,1
1465716,147325289,1
1465716,120919293,1
1465716,104703480,1
1465716,140866827,1
1465716,104981339,1
1465716,167232763,1
1465716,37246173,1
1465716,1215355,1
1917105,880333,1
1917105,1945893,1
1917105,117664618,1
1917105,1712542,1
1917105,22859165,1
1917105,405885,1
1917105,256846,1
1917105,322080,1
1917105,1530326,1
1917105,1409527,1
1917105,302141,1
71219,163138661,1
71219,113949268,1
71219,158506155,1
71219,3482533,1
71219,28802319,1
71219,130272299,1
71219,166307912,1
71219,80042,1
71219,1730322,1
71219,515323,1
71219,29397628,1
71219,1530984,1
71219,392816,1
71219,18783076,1
71219,1194266,1
71219,1650302,1
71219,1272508,1
71219,1629541,1
1172174,64638368,1
1172174,109697021,1
1172174,258019,1
1172174,367586,1
1172174,609295,1
1172174,1492591,1
1172174,63869565,1
1172174,93515876,1
1172174,1713615,1
1172174,912592,1
1172174,1331074,1
1172174,1218090,1
1172174,542505,1
1172174,55891089,1
1172174,26358512,1
1172174,115006998,1
1172174,9364062,1
1172174,110187782,1
167521097,1855966,1
1462845,1712542,1
1462845,258019,1
1462845,1425329,1
1316215,139381280,1
1316215,163799214,1
1316215,136724072,1
1316215,981147,1
730817,161831507,1
730817,354224,1
730817,1317393,1
730817,55198661,1
730817,979839,1
730817,1163710,1
730817,220543,1
730817,786824,1
730817,1581783,1
730817,1348009,1
730817,1693402,1
730817,996339,1
538534,1325025,1
538534,1180604,1
538534,1712542,1
538534,1596533,1
538534,8438375,1
538534,93056159,1
538534,101515,1
538534,678464,1
538534,72587353,1
538534,115845812,1
538534,433847,1
538534,424874,1
538534,1416018,1
538534,1232505,1
44352,1712542,1
44352,107472,1
44352,1202764,1
44352,1460879,1
44352,800344,1
44352,837708,1
44352,1463433,1
44352,198881428,1
44352,1590667,1
880344,191265324,1
880344,367586,1
880344,20694292,1
880344,1596533,1
880344,119549131,1
880344,192301,1
880344,911300,1
880344,1134221,1
80568,163069729,1
80568,62234343,1
80568,172870111,1
80568,124088795,1
80568,106436234,1
80568,108008313,1
80568,131572635,1
80568,148605765,1
80568,51335824,1
80568,105334425,1
80568,25086814,1
80568,79624851,1
80568,151187380,1
80568,121438597,1
80568,165229152,1
80568,100043642,1
80568,326622,1
80568,197359,1
80568,1712542,1
80568,144148815,1
80568,62374229,1
80568,166135071,1
224976,117675938,1
224976,1331149,1
224976,20925349,1
224976,137275945,1
224976,41752738,1
224976,338061,1
224976,18806165,1
224976,91605708,1
224976,15800682,1
953755,1378441,1
953755,8019,1
953755,493243,1
953755,829916,1
953755,526520,1
953755,117277076,1
953755,102137424,1
953755,136460171,1
953755,1386353,1
953755,427855,1
953755,1248826,1
144900,161831507,1
144900,133762466,1
144900,54594,1
144900,504566,1
144900,1347569,1
144900,1383964,1
144900,206650,1
1839963,107752922,1
1839963,82217466,1
1839963,144548959,1
1839963,1712542,1
1839963,51380823,1
1839963,51081052,1
1839963,663882,1
1839963,36342789,1
1839963,1486850,1
1839963,1569253,1
1839963,1436241,1
1839963,1059693,1
1839963,1331149,1
1839963,133405625,1
1839963,52107608,1
494408,1596533,1
494408,1712542,1
494408,367586,1
494408,1250882,1
494408,1325025,1
494408,230008,1
494408,226821,1
494408,1660833,1
494408,1905739,1
494408,685234,1
494408,1334665,1
494408,204111,1
494408,4772,1
873938,161831507,1
873938,780609,1
1387185,161831507,1
1387185,171398,1
1387185,192070384,1
1387185,910610,1
1387185,698241,1
1387185,1978292,1
1387185,606816,1
1387185,1032971,1
1387185,402448,1
1387185,698028,1
107879,189791822,1
107879,113106043,1
107879,47963170,1
107879,178343846,1
107879,1664208,1
107879,174789720,1
107879,1544260,1
107879,1431341,1
51976,161831507,1
51976,176717291,1
51976,48387387,1
51976,14784574,1
51976,107366139,1
51976,66276204,1
51976,192138551,1
51976,143489098,1
51976,26025787,1
51976,584197,1
51976,427855,1
1338548,191265324,1
1338548,789969,1
1338548,158133040,1
1338548,146733008,1
1338548,1350547,1
1338548,1753584,1
1338548,602365,1
1338548,198683069,1
1338548,184689967,1
1641635,82950642,1
1641635,125151673,1
1641635,157445421,1
1641635,21268216,1
1641635,1867398,1
1641635,1829499,1
101311583,161831507,1
101311583,780609,1
1054747,163057486,1
1054747,1569253,1
1054747,1395855,1
1054747,72944411,1
1054747,1208971,1
1054747,157250566,1
1054747,762286,1
1054747,8176057,1
1054747,124507301,1
1054747,62144285,1
1054747,40512325,1
1054747,179037,1
871770,1712542,1
871770,1656843,1
871770,592571,1
273525,320017,1
273525,46693852,1
273525,55081742,1
273525,105087747,1
273525,70252546,1
273525,47448231,1
273525,124448875,1
1757427,305990,1
1757427,844404,1
1757427,1618764,1
1757427,1084409,1
1757427,377118,1
1757427,1953529,1
1757427,981147,1
1757427,1712542,1
1757427,1103731,1
1757427,783386,1
1757427,27376,1
1757427,522705,1
1757427,1218090,1
1757427,1937835,1
1757427,19636,1
1757427,735354,1
1757427,691208,1
1757427,93056159,1
1757427,260256,1
1757427,492977,1
1757427,1678224,1
1757427,1935787,1
1757427,1991778,1
1757427,1001528,1
1757427,983306,1
1757427,120992,1
1757427,1193640,1
1757427,655638,1
1757427,1994403,1
1757427,322862,1
1757427,749930,1
1757427,1506246,1
1757427,1992693,1
1757427,485367,1
1757427,155594,1
735362,1712542,1
735362,153279772,1
1203005,445276,1
1203005,1466184,1
1203005,1590825,1
1203005,621703,1
1203005,47577,1
1203005,1599077,1
1203005,105503,1
1203005,556166,1
1203005,1569253,1
1203005,54424454,1
1203005,181251736,1
1203005,50511794,1
1203005,673012,1
1203005,609139,1
1203005,145770481,1
1203005,192719994,1
1203005,128320595,1
1203005,96756524,1
1203005,64634961,1
1203005,120593364,1
1203005,73468568,1
1203005,1776469,1
1203005,777773,1
1203005,1645178,1
1203005,1664246,1
1203005,948743,1
1046645,1569253,1
1046645,445276,1
1046645,763672,1
1046645,162723,1
1046645,1540253,1
1046645,999134,1
1046645,1560742,1
1046645,697591,1
1046645,714464,1
1046645,650803,1
1046645,474416,1
1046645,1243353,1
1046645,660834,1
387276,65589012,1
387276,427855,1
387276,500379,1
387276,151917040,1
387276,143068014,1
387276,1774629,1
387276,154192331,1
387276,1218877,1
387276,1954356,1
387276,99806610,1
387276,452505,1
387276,310761,1
387276,161831507,1
387276,1599768,1
387276,189659891,1
387276,653417,1
387276,937486,1
387276,1953529,1
387276,1712542,1
387276,185363,1
387276,1418464,1
387276,929424,1
387276,118339492,1
103959,51266069,1
103959,462219,1
103959,1353758,1
103959,63095702,1
103959,1562602,1
103959,1187271,1
103959,1676812,1
103959,305674,1
103959,893994,1
103959,1551224,1
103959,101302388,1
103959,121190,1
103959,1841445,1
103959,145400019,1
103959,367586,1
103959,412767,1
103959,153068154,1
103959,981147,1
103959,87508286,1
103959,98342474,1
103959,172807198,1
103959,1054999,1
103959,1010805,1
103959,5328213,1
103959,1218090,1
103959,1948751,1
103959,154651045,1
103959,86020785,1
103959,1781810,1
103959,153279772,1
103959,257409,1
103959,198575616,1
103959,184277211,1
103959,110764906,1
103959,196829278,1
103959,1857950,1
103959,44866856,1
103959,176492173,1
103959,84767110,1
103959,1709581,1
103959,97447307,1
103959,554839,1
103959,22683897,1
103959,1321505,1
103959,258019,1
103959,1430396,1
103959,159440761,1
103959,54468672,1
103959,1411911,1
103959,47066801,1
103959,161831507,1
103959,733617,1
103959,7267267,1
103959,1660833,1
103959,1778293,1
103959,882909,1
103959,1475436,1
103959,156060162,1
103959,581566,1
103959,189509469,1
103959,92895653,1
103959,1052228,1
103959,58682404,1
103959,189608172,1
103959,72153514,1
103959,164464365,1
103959,160579526,1
103959,131752126,1
103959,68702959,1
103959,133405886,1
103959,137205311,1
103959,1883142,1
103959,139259016,1
103959,135063440,1
103959,181404136,1
103959,41868,1
103959,493243,1
103959,626103,1
103959,1102772,1
103959,283660,1
103959,438417,1
103959,1142233,1
103959,126467,1
103959,1778510,1
103959,20922924,1
103959,1651679,1
103959,147147864,1
1578099,1832764,1
1578099,137639,1
1578099,577644,1
1578099,393273,1
1578099,122224,1
1578099,515323,1
1578099,191756215,1
1578099,1629541,1
1578099,235516,1
1578099,1920937,1
1578099,17279,1
1578099,1266586,1
1301452,445276,1
1301452,1953529,1
1301452,1569253,1
1301452,1290514,1
1301452,1312051,1
1301452,812083,1
1301452,496819,1
1301452,59912,1
1301452,254739,1
1301452,494844,1
1301452,387768,1
1301452,495510,1
1449101,515323,1
1449101,1671917,1
1449101,431116,1
1449101,1794732,1
1449101,180422881,1
1820212,27905,1
1820212,1193965,1
1820212,616745,1
1138494,500307,1
1138494,1799967,1
1138494,27622490,1
1138494,47623,1
1138494,1674593,1
1138494,1123043,1
1138494,1422498,1
1138494,1142233,1
1138494,354224,1
1138494,367586,1
1138494,258019,1
1138494,626103,1
1138494,1542335,1
400509,139381280,1
400509,38232832,1
400509,64854762,1
400509,196668406,1
400509,161831507,1
400509,66204391,1
400509,47894182,1
400509,157973508,1
400509,25546376,1
400509,163799214,1
400509,133195636,1
400509,73849836,1
400509,182719538,1
400509,146691824,1
400509,46798084,1
400509,79948485,1
400509,172864635,1
400509,134802413,1
400509,42570307,1
400509,58546306,1
400509,101574707,1
400509,179943212,1
400509,198220865,1
400509,148980247,1
400509,68186068,1
400509,515323,1
400509,7832,1
400509,669003,1
400509,1701132,1
400509,122752241,1
400509,647351,1
331434,170506911,1
331434,1712542,1
331434,82364028,1
331434,13545186,1
331434,1248239,1
331434,41222139,1
331434,53995741,1
331434,108209556,1
331434,151928709,1
331434,141284616,1
1517669,161831507,1
1517669,780609,1
1517669,12751,1
1517669,180091,1
459058,1211891,1
459058,382366,1
459058,966225,1
459058,382613,1
459058,1441853,1
459058,367586,1
459058,266272,1
459058,1370684,1
459058,258019,1
459058,935769,1
459058,581566,1
459058,1604031,1
459058,813121,1
459058,29444148,1
459058,391410,1
459058,1418839,1
459058,1712542,1
459058,1325025,1
459058,981147,1
459058,921894,1
459058,781858,1
459058,56195,1
459058,511383,1
